date,open,high,low,close,volume,adjclose,symbol
5/15/2015,129.070007,129.490005,128.210007,128.770004,38208000,125.50631,AAPL
5/18/2015,128.380005,130.720001,128.360001,130.190002,50882900,126.890318,AAPL
5/19/2015,130.690002,130.880005,129.639999,130.070007,44633200,126.773364,AAPL
5/20/2015,130,130.979996,129.339996,130.059998,36454900,126.763608,AAPL
5/21/2015,130.070007,131.630005,129.830002,131.389999,39730400,128.059901,AAPL
5/22/2015,131.600006,132.970001,131.399994,132.539993,45596000,129.180748,AAPL
5/26/2015,132.600006,132.910004,129.119995,129.619995,70697600,126.334757,AAPL
5/27/2015,130.339996,132.259995,130.050003,132.039993,45833200,128.69342,AAPL
5/28/2015,131.860001,131.949997,131.100006,131.779999,30733300,128.440015,AAPL
5/29/2015,131.229996,131.449997,129.899994,130.279999,50884500,126.978033,AAPL
6/1/2015,130.279999,131.389999,130.050003,130.539993,32112800,127.231438,AAPL
6/2/2015,129.860001,130.660004,129.320007,129.960007,33667600,126.666151,AAPL
6/3/2015,130.660004,130.940002,129.899994,130.119995,30889400,126.822085,AAPL
6/4/2015,129.580002,130.580002,128.910004,129.360001,38450100,126.081352,AAPL
6/5/2015,129.5,129.690002,128.360001,128.649994,35626800,125.389341,AAPL
6/8/2015,128.899994,129.210007,126.830002,127.800003,52674800,124.560893,AAPL
6/9/2015,126.699997,128.080002,125.620003,127.419998,56075400,124.19052,AAPL
6/10/2015,127.919998,129.339996,127.849998,128.880005,39087300,125.613522,AAPL
6/11/2015,129.179993,130.179993,128.479996,128.589996,35390900,125.330864,AAPL
6/12/2015,128.190002,128.330002,127.110001,127.169998,36886200,123.946856,AAPL
6/15/2015,126.099998,127.239998,125.709999,126.919998,43988900,123.703192,AAPL
6/16/2015,127.029999,127.849998,126.370003,127.599998,31494100,124.365958,AAPL
6/17/2015,127.720001,127.879997,126.739998,127.300003,32918100,124.073566,AAPL
6/18/2015,127.230003,128.309998,127.220001,127.879997,35407200,124.63886,AAPL
6/19/2015,127.709999,127.82,126.400002,126.599998,54716900,123.391303,AAPL
6/22/2015,127.489998,128.059998,127.080002,127.610001,34039300,124.375706,AAPL
6/23/2015,127.480003,127.610001,126.879997,127.029999,30268900,123.810405,AAPL
6/24/2015,127.209999,129.800003,127.120003,128.110001,55280900,124.863034,AAPL
6/25/2015,128.860001,129.199997,127.5,127.5,31938100,124.268494,AAPL
6/26/2015,127.669998,127.989998,126.510002,126.75,44066800,123.537503,AAPL
6/29/2015,125.459999,126.470001,124.480003,124.529999,49161400,121.373768,AAPL
6/30/2015,125.57,126.120003,124.860001,125.43,44370700,122.250959,AAPL
7/1/2015,126.900002,126.940002,125.989998,126.599998,30238800,123.391303,AAPL
7/2/2015,126.43,126.690002,125.769997,126.440002,27211000,123.235362,AAPL
7/6/2015,124.940002,126.230003,124.849998,126,28060400,122.806512,AAPL
7/7/2015,125.889999,126.150002,123.769997,125.690002,46946800,122.504371,AAPL
7/8/2015,124.480003,124.639999,122.540001,122.57,60761600,119.463445,AAPL
7/9/2015,123.849998,124.059998,119.220001,120.07,77821600,117.026808,AAPL
7/10/2015,121.940002,123.849998,121.209999,123.279999,61354500,120.155449,AAPL
7/13/2015,125.029999,125.760002,124.32,125.660004,41440500,122.475132,AAPL
7/14/2015,126.040001,126.370003,125.040001,125.610001,31768100,122.426397,AAPL
7/15/2015,125.720001,127.150002,125.580002,126.82,33649200,123.605728,AAPL
7/16/2015,127.739998,128.570007,127.349998,128.509995,36222400,125.25289,AAPL
7/17/2015,129.080002,129.619995,128.309998,129.619995,46164700,126.334757,AAPL
7/20/2015,130.970001,132.970001,130.699997,132.070007,58900200,128.722674,AAPL
7/21/2015,132.850006,132.919998,130.320007,130.75,76756400,127.436122,AAPL
7/22/2015,121.989998,125.5,121.989998,125.220001,115450600,122.046282,AAPL
7/23/2015,126.199997,127.089996,125.059998,125.160004,50999500,121.987805,AAPL
7/24/2015,125.32,125.739998,123.900002,124.5,42162300,121.344529,AAPL
7/27/2015,123.089996,123.610001,122.120003,122.769997,44455500,119.658373,AAPL
7/28/2015,123.379997,123.910004,122.550003,123.379997,33618100,120.252913,AAPL
7/29/2015,123.150002,123.5,122.269997,122.989998,37011700,119.872798,AAPL
7/30/2015,122.32,122.57,121.709999,122.370003,33628300,119.268517,AAPL
7/31/2015,122.599998,122.639999,120.910004,121.300003,42885000,118.225637,AAPL
8/3/2015,121.5,122.57,117.519997,118.440002,69976000,115.438123,AAPL
8/4/2015,117.419998,117.699997,113.25,114.639999,124138600,111.734432,AAPL
8/5/2015,112.949997,117.440002,112.099998,115.400002,99312600,112.475172,AAPL
8/6/2015,115.970001,116.5,114.120003,115.129997,52903000,112.719936,AAPL
8/7/2015,114.580002,116.25,114.5,115.519997,38670400,113.101772,AAPL
8/10/2015,116.529999,119.989998,116.529999,119.720001,54951600,117.213856,AAPL
8/11/2015,117.809998,118.18,113.330002,113.489998,97082800,111.114268,AAPL
8/12/2015,112.529999,115.419998,109.629997,115.239998,101217500,112.827634,AAPL
8/13/2015,116.040001,116.400002,114.540001,115.150002,48535800,112.739522,AAPL
8/14/2015,114.32,116.309998,114.010002,115.959999,42929500,113.532563,AAPL
8/17/2015,116.040001,117.650002,115.5,117.160004,40884700,114.707448,AAPL
8/18/2015,116.43,117.440002,116.010002,116.5,34560700,114.06126,AAPL
8/19/2015,116.099998,116.519997,114.68,115.010002,47445700,112.602453,AAPL
8/20/2015,114.080002,114.349998,111.629997,112.650002,68501600,110.291855,AAPL
8/21/2015,110.43,111.900002,105.650002,105.760002,128275500,103.546087,AAPL
8/24/2015,94.870003,108.800003,92,103.120003,162206300,100.961352,AAPL
8/25/2015,111.110001,111.110001,103.5,103.739998,103601600,101.568368,AAPL
8/26/2015,107.089996,109.889999,105.050003,109.690002,96774600,107.393819,AAPL
8/27/2015,112.230003,113.239998,110.019997,112.919998,84616100,110.5562,AAPL
8/28/2015,112.169998,113.309998,111.540001,113.290001,53164400,110.918457,AAPL
8/31/2015,112.029999,114.529999,112,112.760002,56229300,110.399553,AAPL
9/1/2015,110.150002,111.879997,107.360001,107.720001,76845900,105.465056,AAPL
9/2/2015,110.230003,112.339996,109.129997,112.339996,61888800,109.988339,AAPL
9/3/2015,112.489998,112.779999,110.040001,110.370003,53233900,108.059584,AAPL
9/4/2015,108.970001,110.449997,108.510002,109.269997,49996300,106.982605,AAPL
9/8/2015,111.75,112.559998,110.32,112.309998,54843600,109.958969,AAPL
9/9/2015,113.760002,114.019997,109.769997,110.150002,85010800,107.844189,AAPL
9/10/2015,110.269997,113.279999,109.900002,112.57,62892800,110.213528,AAPL
9/11/2015,111.790001,114.209999,111.760002,114.209999,49915500,111.819197,AAPL
9/14/2015,116.580002,116.889999,114.860001,115.309998,58363400,112.896168,AAPL
9/15/2015,115.93,116.529999,114.419998,116.279999,43341200,113.845864,AAPL
9/16/2015,116.25,116.540001,115.440002,116.410004,37173500,113.973148,AAPL
9/17/2015,115.660004,116.489998,113.720001,113.919998,64112600,111.535266,AAPL
9/18/2015,112.209999,114.300003,111.870003,113.449997,74285300,111.075104,AAPL
9/21/2015,113.669998,115.370003,113.660004,115.209999,50222000,112.798263,AAPL
9/22/2015,113.379997,114.18,112.519997,113.400002,50346200,111.026155,AAPL
9/23/2015,113.629997,114.720001,113.300003,114.32,35756700,111.926895,AAPL
9/24/2015,113.25,115.5,112.370003,115,50219500,112.59266,AAPL
9/25/2015,116.440002,116.690002,114.019997,114.709999,56151900,112.30873,AAPL
9/28/2015,113.849998,114.57,112.440002,112.440002,52109000,110.086252,AAPL
9/29/2015,112.830002,113.510002,107.860001,109.059998,73365400,106.777002,AAPL
9/30/2015,110.169998,111.540001,108.730003,110.300003,66473000,107.99105,AAPL
10/1/2015,109.07,109.620003,107.309998,109.580002,63929100,107.286121,AAPL
10/2/2015,108.010002,111.010002,107.550003,110.379997,58019800,108.06937,AAPL
10/5/2015,109.879997,111.370003,109.07,110.779999,52064700,108.460998,AAPL
10/6/2015,110.629997,111.739998,109.769997,111.309998,48857000,108.979902,AAPL
10/7/2015,111.739998,111.769997,109.410004,110.779999,46765600,108.460998,AAPL
10/8/2015,110.190002,110.190002,108.209999,109.5,61979600,107.207794,AAPL
10/9/2015,110,112.279999,109.489998,112.120003,52766100,109.772951,AAPL
10/12/2015,112.730003,112.75,111.440002,111.599998,30467200,109.263832,AAPL
10/13/2015,110.82,112.449997,110.68,111.790001,33049300,109.449857,AAPL
10/14/2015,111.290001,111.519997,109.559998,110.209999,44462400,107.90293,AAPL
10/15/2015,110.93,112.099998,110.489998,111.860001,37673500,109.518392,AAPL
10/16/2015,111.779999,112,110.529999,111.040001,38236300,108.715557,AAPL
10/19/2015,110.800003,111.75,110.110001,111.730003,29759200,109.391116,AAPL
10/20/2015,111.339996,114.169998,110.82,113.769997,48967800,111.388405,AAPL
10/21/2015,114,115.580002,113.699997,113.760002,41795200,111.37862,AAPL
10/22/2015,114.330002,115.5,114.099998,115.5,41654100,113.082193,AAPL
10/23/2015,116.699997,119.230003,116.330002,119.080002,59366900,116.587254,AAPL
10/26/2015,118.080002,118.129997,114.919998,115.279999,66333800,112.866798,AAPL
10/27/2015,115.400002,116.540001,113.989998,114.550003,69884400,112.152083,AAPL
10/28/2015,116.93,119.300003,116.059998,119.269997,85551400,116.773271,AAPL
10/29/2015,118.699997,120.690002,118.269997,120.529999,51227300,118.006897,AAPL
10/30/2015,120.989998,121.220001,119.449997,119.5,49365300,116.99846,AAPL
11/2/2015,120.800003,121.360001,119.610001,121.18,32203300,118.643292,AAPL
11/3/2015,120.790001,123.489998,120.699997,122.57,45519000,120.004194,AAPL
11/4/2015,123.129997,123.82,121.620003,122,44886100,119.446126,AAPL
11/5/2015,121.849998,122.690002,120.18,120.919998,39552700,118.895499,AAPL
11/6/2015,121.110001,121.809998,120.620003,121.059998,33042300,119.033154,AAPL
11/9/2015,120.959999,121.809998,120.050003,120.57,33871400,118.55136,AAPL
11/10/2015,116.900002,118.07,116.059998,116.769997,59127900,114.814979,AAPL
11/11/2015,116.370003,117.419998,115.209999,116.110001,45218000,114.166033,AAPL
11/12/2015,116.260002,116.82,115.650002,115.720001,32525600,113.782563,AAPL
11/13/2015,115.199997,115.57,112.269997,112.339996,45812400,110.459148,AAPL
11/16/2015,111.379997,114.239998,111,114.18,38106700,112.268345,AAPL
11/17/2015,114.919998,115.050003,113.32,113.690002,27616900,111.786551,AAPL
11/18/2015,115.760002,117.489998,115.5,117.290001,46674700,115.326277,AAPL
11/19/2015,117.639999,119.75,116.760002,118.779999,43295800,116.791328,AAPL
11/20/2015,119.199997,119.919998,118.849998,119.300003,34287100,117.302627,AAPL
11/23/2015,119.269997,119.730003,117.339996,117.75,32482500,115.778574,AAPL
11/24/2015,117.330002,119.349998,117.120003,118.879997,42803200,116.889653,AAPL
11/25/2015,119.209999,119.230003,117.919998,118.029999,21388300,116.053885,AAPL
11/27/2015,118.290001,118.410004,117.599998,117.809998,13046400,115.837567,AAPL
11/30/2015,117.989998,119.410004,117.75,118.300003,39180300,116.319369,AAPL
12/1/2015,118.75,118.809998,116.860001,117.339996,34852400,115.375435,AAPL
12/2/2015,117.339996,118.110001,116.080002,116.279999,33386600,114.333185,AAPL
12/3/2015,116.550003,116.790001,114.220001,115.199997,41569500,113.271265,AAPL
12/4/2015,115.290001,119.25,115.110001,119.029999,57777000,117.037143,AAPL
12/7/2015,118.980003,119.860001,117.809998,118.279999,32084200,116.2997,AAPL
12/8/2015,117.519997,118.599998,116.860001,118.230003,34309500,116.250541,AAPL
12/9/2015,117.639999,117.690002,115.080002,115.620003,46361400,113.684239,AAPL
12/10/2015,116.040001,116.940002,115.510002,116.169998,29212700,114.225026,AAPL
12/11/2015,115.190002,115.389999,112.849998,113.18,46886200,111.285088,AAPL
12/14/2015,112.18,112.68,109.790001,112.480003,64318700,110.596811,AAPL
12/15/2015,111.940002,112.800003,110.349998,110.489998,52978100,108.640123,AAPL
12/16/2015,111.07,111.989998,108.800003,111.339996,56238500,109.47589,AAPL
12/17/2015,112.019997,112.25,108.980003,108.980003,44772800,107.155409,AAPL
12/18/2015,108.910004,109.519997,105.809998,106.029999,96453300,104.254795,AAPL
12/21/2015,107.279999,107.370003,105.57,107.330002,47590600,105.533033,AAPL
12/22/2015,107.400002,107.720001,106.449997,107.230003,32789400,105.434708,AAPL
12/23/2015,107.269997,108.849998,107.199997,108.610001,32657400,106.791601,AAPL
12/24/2015,109,109,107.949997,108.029999,13596700,106.22131,AAPL
12/28/2015,107.589996,107.690002,106.18,106.82,26704200,105.031569,AAPL
12/29/2015,106.959999,109.43,106.860001,108.739998,30931200,106.919422,AAPL
12/30/2015,108.580002,108.699997,107.18,107.32,25213800,105.523198,AAPL
12/31/2015,107.010002,107.029999,104.82,105.260002,40912300,103.49769,AAPL
1/4/2016,102.610001,105.370003,102,105.349998,67649400,103.58618,AAPL
1/5/2016,105.75,105.849998,102.410004,102.709999,55791000,100.99038,AAPL
1/6/2016,100.559998,102.370003,99.870003,100.699997,68457400,99.01403,AAPL
1/7/2016,98.68,100.129997,96.43,96.449997,81094400,94.835186,AAPL
1/8/2016,98.550003,99.110001,96.760002,96.959999,70798000,95.336649,AAPL
1/11/2016,98.970001,99.059998,97.339996,98.529999,49739400,96.880363,AAPL
1/12/2016,100.550003,100.690002,98.839996,99.959999,49154200,98.286422,AAPL
1/13/2016,100.32,101.190002,97.300003,97.389999,62439600,95.75945,AAPL
1/14/2016,97.959999,100.480003,95.739998,99.519997,63170100,97.853786,AAPL
1/15/2016,96.199997,97.709999,95.360001,97.129997,79833900,95.503801,AAPL
1/19/2016,98.410004,98.650002,95.5,96.660004,53087700,95.041677,AAPL
1/20/2016,95.099998,98.190002,93.419998,96.790001,72334400,95.169497,AAPL
1/21/2016,97.059998,97.879997,94.940002,96.300003,52161500,94.687703,AAPL
1/22/2016,98.629997,101.459999,98.370003,101.419998,65800500,99.721977,AAPL
1/25/2016,101.519997,101.529999,99.209999,99.440002,51794500,97.775131,AAPL
1/26/2016,99.93,100.879997,98.07,99.989998,75077000,98.315919,AAPL
1/27/2016,96.040001,96.629997,93.339996,93.419998,133369700,91.855917,AAPL
1/28/2016,93.790001,94.519997,92.389999,94.089996,55678800,92.514698,AAPL
1/29/2016,94.790001,97.339996,94.349998,97.339996,64416500,95.710285,AAPL
2/1/2016,96.470001,96.709999,95.400002,96.43,40943500,94.815524,AAPL
2/2/2016,95.419998,96.040001,94.279999,94.480003,37357200,92.898175,AAPL
2/3/2016,95,96.839996,94.080002,96.349998,45964300,94.736862,AAPL
2/4/2016,95.860001,97.330002,95.190002,96.599998,46471700,95.498081,AAPL
2/5/2016,96.519997,96.919998,93.690002,94.019997,46418100,92.947509,AAPL
2/8/2016,93.129997,95.699997,93.040001,95.010002,54021400,93.926221,AAPL
2/9/2016,94.290001,95.940002,93.93,94.989998,44331200,93.906445,AAPL
2/10/2016,95.919998,96.349998,94.099998,94.269997,42343600,93.194657,AAPL
2/11/2016,93.790001,94.720001,92.589996,93.699997,50074700,92.631159,AAPL
2/12/2016,94.190002,94.5,93.010002,93.989998,40351400,92.917852,AAPL
2/16/2016,95.019997,96.849998,94.610001,96.639999,49057900,95.537625,AAPL
2/17/2016,96.669998,98.209999,96.150002,98.120003,44863200,97.000746,AAPL
2/18/2016,98.839996,98.889999,96.089996,96.260002,39021000,95.161963,AAPL
2/19/2016,96,96.760002,95.800003,96.040001,35374200,94.944471,AAPL
2/22/2016,96.309998,96.900002,95.919998,96.879997,34280800,95.774885,AAPL
2/23/2016,96.400002,96.5,94.550003,94.690002,31942600,93.609872,AAPL
2/24/2016,93.980003,96.379997,93.32,96.099998,36255700,95.003784,AAPL
2/25/2016,96.050003,96.760002,95.25,96.760002,27582700,95.656259,AAPL
2/26/2016,97.199997,98.019997,96.580002,96.910004,28991100,95.80455,AAPL
2/29/2016,96.860001,98.230003,96.650002,96.690002,35216300,95.587058,AAPL
3/1/2016,97.650002,100.769997,97.419998,100.529999,50407100,99.383251,AAPL
3/2/2016,100.510002,100.889999,99.639999,100.75,33169600,99.600743,AAPL
3/3/2016,100.580002,101.709999,100.449997,101.5,36955700,100.342188,AAPL
3/4/2016,102.370003,103.75,101.370003,103.010002,46055100,101.834965,AAPL
3/7/2016,102.389999,102.830002,100.959999,101.870003,35828900,100.70797,AAPL
3/8/2016,100.779999,101.760002,100.400002,101.029999,31561900,99.877548,AAPL
3/9/2016,101.309998,101.580002,100.269997,101.120003,27201700,99.966525,AAPL
3/10/2016,101.410004,102.239998,100.150002,101.169998,33513600,100.01595,AAPL
3/11/2016,102.239998,102.279999,101.5,102.260002,27408200,101.09352,AAPL
3/14/2016,101.910004,102.910004,101.779999,102.519997,25076100,101.350549,AAPL
3/15/2016,103.959999,105.18,103.849998,104.580002,40067700,103.387056,AAPL
3/16/2016,104.610001,106.309998,104.589996,105.970001,38303500,104.7612,AAPL
3/17/2016,105.519997,106.470001,104.959999,105.800003,34420700,104.593141,AAPL
3/18/2016,106.339996,106.5,105.190002,105.919998,44205200,104.711767,AAPL
3/21/2016,105.93,107.650002,105.139999,105.910004,35502700,104.701886,AAPL
3/22/2016,105.25,107.290001,105.209999,106.720001,32444400,105.502644,AAPL
3/23/2016,106.480003,107.07,105.900002,106.129997,25703500,104.91937,AAPL
3/24/2016,105.470001,106.25,104.889999,105.669998,26133000,104.464619,AAPL
3/28/2016,106,106.190002,105.059998,105.190002,19411400,103.990098,AAPL
3/29/2016,104.889999,107.790001,104.879997,107.68,31190100,106.451693,AAPL
3/30/2016,108.650002,110.419998,108.599998,109.559998,45601100,108.310245,AAPL
3/31/2016,109.720001,109.900002,108.879997,108.989998,25888400,107.746747,AAPL
4/1/2016,108.779999,110,108.199997,109.989998,25874000,108.73534,AAPL
4/4/2016,110.419998,112.190002,110.269997,111.120003,37356200,109.852455,AAPL
4/5/2016,109.510002,110.730003,109.419998,109.809998,26578700,108.557393,AAPL
4/6/2016,110.230003,110.980003,109.199997,110.959999,26404100,109.694276,AAPL
4/7/2016,109.949997,110.419998,108.120003,108.540001,31801900,107.301883,AAPL
4/8/2016,108.910004,109.769997,108.169998,108.660004,23581700,107.420517,AAPL
4/11/2016,108.970001,110.610001,108.830002,109.019997,29407500,107.776404,AAPL
4/12/2016,109.339996,110.5,108.660004,110.440002,27232300,109.180211,AAPL
4/13/2016,110.800003,112.339996,110.800003,112.040001,33257300,110.761959,AAPL
4/14/2016,111.620003,112.389999,111.330002,112.099998,25473900,110.821272,AAPL
4/15/2016,112.110001,112.300003,109.730003,109.849998,46939000,108.596938,AAPL
4/18/2016,108.889999,108.949997,106.940002,107.480003,60821500,106.253977,AAPL
4/19/2016,107.879997,108,106.230003,106.910004,32384900,105.690479,AAPL
4/20/2016,106.639999,108.089996,106.059998,107.129997,30611000,105.907963,AAPL
4/21/2016,106.93,106.93,105.519997,105.970001,31552500,104.7612,AAPL
4/22/2016,105.010002,106.480003,104.620003,105.68,33683100,104.474507,AAPL
4/25/2016,105,105.650002,104.510002,105.080002,28031600,103.881352,AAPL
4/26/2016,103.910004,105.300003,103.910004,104.349998,56016200,103.159676,AAPL
4/27/2016,96,98.709999,95.68,97.82,114602100,96.704165,AAPL
4/28/2016,97.610001,97.879997,94.25,94.830002,82242700,93.748274,AAPL
4/29/2016,93.989998,94.720001,92.510002,93.739998,68531500,92.670704,AAPL
5/2/2016,93.970001,94.080002,92.400002,93.639999,48160100,92.571846,AAPL
5/3/2016,94.199997,95.739998,93.68,95.18,56831300,94.09428,AAPL
5/4/2016,95.199997,95.900002,93.82,94.190002,41025500,93.115575,AAPL
5/5/2016,94,94.07,92.68,93.239998,35890500,92.737619,AAPL
5/6/2016,93.370003,93.449997,91.849998,92.720001,43699900,92.220424,AAPL
5/9/2016,93,93.769997,92.589996,92.790001,32936400,92.290046,AAPL
5/10/2016,93.330002,93.57,92.110001,93.419998,33686800,92.916649,AAPL
5/11/2016,93.480003,93.57,92.459999,92.510002,28719100,92.011556,AAPL
5/12/2016,92.720001,92.779999,89.470001,90.339996,76314700,89.853242,AAPL
5/13/2016,90,91.669998,90,90.519997,44392800,90.032273,AAPL
5/16/2016,92.389999,94.389999,91.650002,93.879997,61259800,93.37417,AAPL
5/17/2016,94.550003,94.699997,93.010002,93.489998,46916900,92.986272,AAPL
5/18/2016,94.160004,95.209999,93.889999,94.559998,42062400,94.050506,AAPL
5/19/2016,94.639999,94.639999,93.57,94.199997,30442100,93.692445,AAPL
5/20/2016,94.639999,95.43,94.519997,95.220001,32026000,94.706954,AAPL
5/23/2016,95.870003,97.190002,95.669998,96.43,38018600,95.910433,AAPL
5/24/2016,97.220001,98.089996,96.839996,97.900002,35140200,97.372514,AAPL
5/25/2016,98.669998,99.739998,98.110001,99.620003,38168800,99.083248,AAPL
5/26/2016,99.68,100.730003,98.639999,100.410004,56331200,99.868992,AAPL
5/27/2016,99.440002,100.470001,99.25,100.349998,36341200,99.809311,AAPL
5/31/2016,99.599998,100.400002,98.82,99.860001,42307200,99.321953,AAPL
6/1/2016,99.019997,99.540001,98.330002,98.459999,29173300,97.929494,AAPL
6/2/2016,97.599998,97.839996,96.629997,97.720001,40191600,97.193484,AAPL
6/3/2016,97.790001,98.269997,97.449997,97.919998,28504900,97.392403,AAPL
6/6/2016,97.989998,101.889999,97.550003,98.629997,23292500,98.098577,AAPL
6/7/2016,99.25,99.870003,98.959999,99.029999,22409500,98.496423,AAPL
6/8/2016,99.019997,99.559998,98.68,98.940002,20848100,98.406912,AAPL
6/9/2016,98.5,99.989998,98.459999,99.650002,26601400,99.113085,AAPL
6/10/2016,98.529999,99.349998,98.480003,98.830002,31712900,98.297504,AAPL
6/13/2016,98.690002,99.120003,97.099998,97.339996,38020500,96.815526,AAPL
6/14/2016,97.32,98.480003,96.75,97.459999,31931900,96.934883,AAPL
6/15/2016,97.82,98.410004,97.029999,97.139999,29445200,96.616607,AAPL
6/16/2016,96.449997,97.75,96.07,97.550003,31326800,97.024402,AAPL
6/17/2016,96.620003,96.650002,95.300003,95.330002,61008200,94.816362,AAPL
6/20/2016,96,96.57,95.029999,95.099998,34411900,94.587598,AAPL
6/21/2016,94.940002,96.349998,94.68,95.910004,35546400,95.393239,AAPL
6/22/2016,96.25,96.889999,95.349998,95.550003,29219100,95.035178,AAPL
6/23/2016,95.940002,96.290001,95.25,96.099998,32240200,95.58221,AAPL
6/24/2016,92.910004,94.660004,92.650002,93.400002,75311400,92.89676,AAPL
6/27/2016,93,93.050003,91.5,92.040001,45489600,91.544087,AAPL
6/28/2016,92.900002,93.660004,92.139999,93.589996,40444900,93.085731,AAPL
6/29/2016,93.970001,94.550003,93.629997,94.400002,36531000,93.891372,AAPL
6/30/2016,94.440002,95.769997,94.300003,95.599998,35836400,95.084904,AAPL
7/1/2016,95.489998,96.470001,95.330002,95.889999,26026500,95.373342,AAPL
7/5/2016,95.389999,95.400002,94.459999,94.989998,27705200,94.47819,AAPL
7/6/2016,94.599998,95.660004,94.370003,95.529999,30949100,95.015281,AAPL
7/7/2016,95.699997,96.5,95.620003,95.940002,25139600,95.423076,AAPL
7/8/2016,96.489998,96.889999,96.050003,96.68,28912100,96.159086,AAPL
7/11/2016,96.75,97.650002,96.730003,96.980003,23794900,96.457473,AAPL
7/12/2016,97.169998,97.699997,97.120003,97.419998,24167500,96.895097,AAPL
7/13/2016,97.410004,97.669998,96.839996,96.870003,25892200,96.348065,AAPL
7/14/2016,97.389999,98.989998,97.32,98.790001,38919000,98.257718,AAPL
7/15/2016,98.919998,99.300003,98.5,98.779999,30137000,98.24777,AAPL
7/18/2016,98.699997,100.129997,98.599998,99.830002,36493900,99.292116,AAPL
7/19/2016,99.559998,100,99.339996,99.870003,23779900,99.331901,AAPL
7/20/2016,100,100.459999,99.739998,99.959999,26276000,99.421412,AAPL
7/21/2016,99.830002,101,99.129997,99.43,32702000,98.894269,AAPL
7/22/2016,99.260002,99.300003,98.309998,98.660004,28313700,98.128421,AAPL
7/25/2016,98.25,98.839996,96.919998,97.339996,40382900,96.815526,AAPL
7/26/2016,96.82,97.970001,96.419998,96.669998,56239800,96.149138,AAPL
7/27/2016,104.269997,104.349998,102.75,102.949997,92344800,102.3953,AAPL
7/28/2016,102.830002,104.449997,102.82,104.339996,39869800,103.77781,AAPL
7/29/2016,104.190002,104.550003,103.68,104.209999,27733700,103.648513,AAPL
8/1/2016,104.410004,106.150002,104.410004,106.050003,38167900,105.478603,AAPL
8/2/2016,106.050003,106.07,104,104.480003,33816600,103.917063,AAPL
8/3/2016,104.809998,105.839996,104.769997,105.790001,30202600,105.220002,AAPL
8/4/2016,105.580002,106,105.279999,105.870003,27408700,105.870003,AAPL
8/5/2016,106.269997,107.650002,106.18,107.480003,40553400,107.480003,AAPL
8/8/2016,107.519997,108.370003,107.160004,108.370003,28037200,108.370003,AAPL
8/9/2016,108.230003,108.940002,108.010002,108.809998,26315200,108.809998,AAPL
8/10/2016,108.709999,108.900002,107.760002,108,24008500,108,AAPL
8/11/2016,108.519997,108.93,107.849998,107.93,27484500,107.93,AAPL
8/12/2016,107.779999,108.440002,107.779999,108.18,18660400,108.18,AAPL
8/15/2016,108.139999,109.540001,108.080002,109.480003,25545000,109.480003,AAPL
